 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, rowcost
C locrian (0), 2:2:0:0:0, 3:3:0:0:0, 2:2:0:0:0, 3:2:0:0:1, 3:3:0:0:0, 2:2:0:0:0, 1:1:0:0:0, 1:1:0:0:1, 3:3:0:0:0, 1:1:0:0:0, 2:2:0:0:0, 3:3:0:0:1, 2:2:0:0:0, 5:5:0:0:1, 1:1:0:0:0,  , 3:3:0:0:1, 3:3:0:0:0, 3:3:0:0:0, 2:2:0:0:0, 1:1:0:0:0, 3:3:0:0:0, 2:2:0:0:0, 2:2:0:0:0, 3:3:0:0:1, 3:3:0:0:1, 3:3:0:0:0, 4:4:0:0:0, 2:2:0:0:0, 3:3:0:0:0, 3:3:0:0:0, 3:3:0:0:0, 3:3:0:0:0, 1:1:0:0:0, 4:4:0:0:0, 1:1:0:0:0, 2:1:0:0:0, 2:2:0:0:0, 2:2:0:0:0, 3:2:0:0:1, 1:1:0:0:0, 3:3:0:0:1, 2:2:0:0:0, 0:0:0:0:0, 2:2:0:0:0, 3:3:0:0:1, 2:2:0:0:0, 1:1:0:0:0, 2:2:0:0:0, 3:3:0:0:0, 2:2:0:0:0, 3:2:0:0:1, 3:3:0:0:0, 2:2:0:0:0, 4:4:0:0:2, 3:3:0:0:1, 2:2:0:0:0, 4:4:0:0:0, 2:2:0:0:0,  , 3:3:0:0:0, 2:2:0:0:0, 3:2:0:0:0, 4:3:0:0:1, 3:3:0:0:1, 0:0:0:0:0, 154:148:0:0:16
F major (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
G major (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
D minor (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
E minor (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
D minor mel (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
E minor mel (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
F major blues (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
G major blues (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
D minor blues (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
E minor blues (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
F dorian (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
G dorian (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
F phrygian (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
G phrygian (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
F lydian (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
G lydian (1#), 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:2:0:0:2, 0:0:0:0:0, 3:0:0:0:2, 4:0:0:0:2, 3:2:0:0:1, 5:0:0:0:3, 1:0:0:0:1,  , 3:0:0:0:1, 4:1:0:0:2, 3:1:0:0:3, 3:1:0:0:2, 2:0:0:0:1, 4:1:0:0:3, 3:1:0:0:2, 2:1:0:0:1, 3:0:0:0:1, 3:1:0:0:1, 3:1:0:0:3, 3:1:0:0:1, 2:0:0:0:1, 3:2:0:0:2, 3:2:0:0:2, 4:2:0:0:0, 4:1:0:0:1, 2:0:0:0:1, 5:2:0:0:3, 1:1:0:0:1, 1:0:1:0:1, 2:1:0:0:2, 3:1:0:0:1, 3:1:0:0:2, 2:1:0:0:0, 4:1:0:0:1, 3:2:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 4:1:0:0:2, 3:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 3:1:0:0:2, 1:0:0:0:1, 4:1:0:0:2, 4:2:0:0:0, 3:1:0:0:1, 4:0:0:0:2, 3:1:0:0:1, 3:2:0:0:1, 5:0:0:0:3, 2:0:0:0:2,  , 3:0:0:0:2, 2:0:0:0:2, 4:1:0:0:1, 4:2:0:0:2, 3:0:0:0:1, 0:0:0:0:0, 181:47:1:0:90
F mixolydian (1b), 2:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 0:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 2:1:0:0:1, 1:0:0:0:0, 3:0:0:0:0, 2:0:1:0:1, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 0:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:1:0:0:1, 3:1:0:0:1, 2:0:0:0:0, 2:0:1:0:1, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 3:0:1:0:1, 4:0:0:0:0, 0:0:0:0:0, 128:7:4:0:11
