 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
D dorian (2#), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
Bb phrygian (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D phrygian (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Bb lydian (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
D lydian (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Bb mixolydian (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
D mixolydian (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Bb aeolian (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D aeolian (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Bb locrian (2b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D locrian (2#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Eb major (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
A major (3#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
C minor (3b), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
F# minor (3#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
C minor mel (3b), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
F# minor mel (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Eb major blues (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
A major blues (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
C minor blues (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F# minor blues (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Eb dorian (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
A dorian (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Eb phrygian (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
A phrygian (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Eb lydian (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
A lydian (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Eb mixolydian (3b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
A mixolydian (3#), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
Eb aeolian (3b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
A aeolian (3#), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
Eb locrian (3b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
A locrian (3#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Ab major (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
E major (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F minor (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
C# minor (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F minor mel (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
C# minor mel (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Ab major blues (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
E major blues (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F minor blues (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
C# minor blues (4#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
Ab dorian (4b), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
