 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, rowcost
D dorian (2#), 3, 4, 5, 2, 3, 3, 1, 1, 3, 4, 5, 2, 3, 4,  , 5, 2, 2, 2, 4, 5, 6, 6, 3, 3, 4, 5, 2, 3, 4, 4, 2, 1, 1, 3, 4, 5, 2, 2, 2, 6, 6, 6, 1, 1, 2, 7, 2, 4, 4, 3,  , 3, 4, 2, 3, 2, 4,  , 2, 2, 5, 1, 4, 2, 4, 6, 4, 3, 3, 2, 1, 2, 4, 2, 4, 4, 5, 4,  , 5, 3, 2, 2, 1, 7, 2, 7, 2, 4, 1, 5, 2, 4, 4, 2, 2, 304
Bb phrygian (2b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
D phrygian (2#), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
Bb lydian (2b), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
D lydian (2#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Bb mixolydian (2b), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
D mixolydian (2#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Bb aeolian (2b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
D aeolian (2#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Bb locrian (2b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
D locrian (2#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Eb major (3b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
A major (3#), 1, 1, 2, 4, 1, 2, 0, 2, 1, 1, 2, 4, 1, 4,  , 1, 2, 4, 1, 4, 4, 6, 3, 3, 1, 1, 2, 4, 1, 4, 1, 2, 1, 0, 2, 3, 1, 4, 1, 1, 1, 5, 1, 2, 1, 2, 3, 1, 3, 3, 2,  , 4, 3, 3, 2, 1, 1,  , 0, 2, 3, 0, 2, 4, 2, 3, 2, 1, 2, 0, 0, 2, 3, 2, 4, 4, 4, 2,  , 3, 4, 3, 1, 1, 2, 1, 3, 2, 2, 0, 2, 3, 5, 2, 3, 0, 200
C minor (3b), 3, 3, 5, 2, 3, 3, 1, 1, 3, 3, 5, 2, 3, 4,  , 3, 2, 2, 2, 3, 6, 4, 4, 3, 3, 3, 5, 2, 3, 4, 3, 2, 1, 1, 2, 4, 4, 4, 2, 2, 4, 8, 4, 1, 1, 3, 7, 2, 4, 5, 3,  , 3, 4, 2, 3, 2, 4,  , 1, 2, 5, 1, 4, 2, 3, 6, 3, 3, 2, 2, 1, 2, 4, 2, 4, 5, 5, 4,  , 4, 3, 3, 2, 1, 7, 2, 4, 3, 4, 1, 5, 2, 4, 4, 3, 2, 290
F# minor (3#), 1, 1, 4, 4, 1, 3, 0, 2, 1, 1, 4, 4, 1, 6,  , 1, 3, 4, 1, 3, 6, 6, 3, 3, 1, 1, 4, 4, 1, 6, 3, 3, 1, 0, 2, 3, 2, 5, 1, 1, 2, 7, 2, 2, 2, 2, 5, 1, 3, 3, 3,  , 4, 4, 3, 2, 1, 2,  , 0, 3, 4, 0, 3, 2, 3, 4, 3, 2, 2, 0, 0, 2, 4, 1, 4, 5, 5, 2,  , 4, 5, 3, 1, 2, 5, 1, 4, 2, 3, 0, 4, 3, 5, 3, 4, 0, 247
C minor mel (3b), 3, 4, 5, 2, 3, 3, 1, 1, 3, 4, 5, 2, 3, 4,  , 5, 2, 2, 2, 4, 5, 6, 6, 3, 3, 4, 5, 2, 3, 4, 4, 2, 1, 1, 3, 4, 5, 2, 2, 2, 6, 6, 6, 1, 1, 2, 7, 2, 4, 4, 3,  , 3, 4, 2, 3, 2, 4,  , 2, 2, 5, 1, 4, 2, 4, 6, 4, 3, 3, 2, 1, 2, 4, 2, 4, 4, 5, 4,  , 5, 3, 2, 2, 1, 7, 2, 7, 2, 4, 1, 5, 2, 4, 4, 2, 2, 304
F# minor mel (3#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Eb major blues (3b), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
A major blues (3#), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
C minor blues (3b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
F# minor blues (3#), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
Eb dorian (3b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
A dorian (3#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Eb phrygian (3b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
A phrygian (3#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Eb lydian (3b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
A lydian (3#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Eb mixolydian (3b), 1, 1, 2, 4, 1, 2, 0, 2, 1, 1, 2, 4, 1, 4,  , 1, 2, 4, 1, 4, 4, 6, 3, 3, 1, 1, 2, 4, 1, 4, 1, 2, 1, 0, 2, 3, 1, 4, 1, 1, 1, 5, 1, 2, 1, 2, 3, 1, 3, 3, 2,  , 4, 3, 3, 2, 1, 1,  , 0, 2, 3, 0, 2, 4, 2, 3, 2, 1, 2, 0, 0, 2, 3, 2, 4, 4, 4, 2,  , 3, 4, 3, 1, 1, 2, 1, 3, 2, 2, 0, 2, 3, 5, 2, 3, 0, 200
A mixolydian (3#), 3, 3, 5, 2, 3, 3, 1, 1, 3, 3, 5, 2, 3, 4,  , 3, 2, 2, 2, 3, 6, 4, 4, 3, 3, 3, 5, 2, 3, 4, 3, 2, 1, 1, 2, 4, 4, 4, 2, 2, 4, 8, 4, 1, 1, 3, 7, 2, 4, 5, 3,  , 3, 4, 2, 3, 2, 4,  , 1, 2, 5, 1, 4, 2, 3, 6, 3, 3, 2, 2, 1, 2, 4, 2, 4, 5, 5, 4,  , 4, 3, 3, 2, 1, 7, 2, 4, 3, 4, 1, 5, 2, 4, 4, 3, 2, 290
Eb aeolian (3b), 1, 1, 4, 4, 1, 3, 0, 2, 1, 1, 4, 4, 1, 6,  , 1, 3, 4, 1, 3, 6, 6, 3, 3, 1, 1, 4, 4, 1, 6, 3, 3, 1, 0, 2, 3, 2, 5, 1, 1, 2, 7, 2, 2, 2, 2, 5, 1, 3, 3, 3,  , 4, 4, 3, 2, 1, 2,  , 0, 3, 4, 0, 3, 2, 3, 4, 3, 2, 2, 0, 0, 2, 4, 1, 4, 5, 5, 2,  , 4, 5, 3, 1, 2, 5, 1, 4, 2, 3, 0, 4, 3, 5, 3, 4, 0, 247
A aeolian (3#), 3, 4, 5, 2, 3, 3, 1, 1, 3, 4, 5, 2, 3, 4,  , 5, 2, 2, 2, 4, 5, 6, 6, 3, 3, 4, 5, 2, 3, 4, 4, 2, 1, 1, 3, 4, 5, 2, 2, 2, 6, 6, 6, 1, 1, 2, 7, 2, 4, 4, 3,  , 3, 4, 2, 3, 2, 4,  , 2, 2, 5, 1, 4, 2, 4, 6, 4, 3, 3, 2, 1, 2, 4, 2, 4, 4, 5, 4,  , 5, 3, 2, 2, 1, 7, 2, 7, 2, 4, 1, 5, 2, 4, 4, 2, 2, 304
Eb locrian (3b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
A locrian (3#), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
Ab major (4b), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
E major (4#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
F minor (4b), 2, 2, 5, 3, 2, 4, 0, 2, 2, 2, 5, 3, 2, 5,  , 2, 3, 3, 1, 4, 7, 4, 5, 3, 2, 2, 5, 3, 2, 5, 4, 3, 1, 0, 3, 3, 3, 3, 1, 1, 3, 5, 3, 1, 2, 3, 6, 2, 3, 4, 4,  , 3, 3, 3, 2, 2, 3,  , 1, 3, 4, 0, 3, 2, 4, 5, 4, 2, 3, 1, 1, 2, 4, 1, 5, 5, 5, 3,  , 4, 4, 3, 1, 2, 6, 1, 7, 1, 4, 0, 4, 2, 5, 4, 3, 1, 274
C# minor (4#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
F minor mel (4b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
C# minor mel (4#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
Ab major blues (4b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
E major blues (4#), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
F minor blues (4b), 2, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 3, 2, 4,  , 2, 3, 3, 1, 4, 6, 5, 3, 4, 2, 2, 3, 3, 2, 4, 4, 3, 1, 0, 3, 3, 2, 5, 1, 1, 2, 6, 2, 1, 2, 3, 5, 2, 3, 4, 4,  , 3, 2, 3, 2, 2, 2,  , 1, 3, 4, 0, 2, 4, 4, 5, 4, 1, 3, 1, 1, 2, 5, 2, 4, 6, 5, 3,  , 3, 4, 4, 1, 2, 3, 1, 4, 2, 3, 0, 3, 2, 6, 3, 4, 1, 257
C# minor blues (4#), 1, 1, 2, 4, 1, 2, 0, 2, 1, 1, 2, 4, 1, 4,  , 1, 2, 4, 1, 4, 4, 6, 3, 3, 1, 1, 2, 4, 1, 4, 1, 2, 1, 0, 2, 3, 1, 4, 1, 1, 1, 5, 1, 2, 1, 2, 3, 1, 3, 3, 2,  , 4, 3, 3, 2, 1, 1,  , 0, 2, 3, 0, 2, 4, 2, 3, 2, 1, 2, 0, 0, 2, 3, 2, 4, 4, 4, 2,  , 3, 4, 3, 1, 1, 2, 1, 3, 2, 2, 0, 2, 3, 5, 2, 3, 0, 200
Ab dorian (4b), 3, 3, 5, 2, 3, 3, 1, 1, 3, 3, 5, 2, 3, 4,  , 3, 2, 2, 2, 3, 6, 4, 4, 3, 3, 3, 5, 2, 3, 4, 3, 2, 1, 1, 2, 4, 4, 4, 2, 2, 4, 8, 4, 1, 1, 3, 7, 2, 4, 5, 3,  , 3, 4, 2, 3, 2, 4,  , 1, 2, 5, 1, 4, 2, 3, 6, 3, 3, 2, 2, 1, 2, 4, 2, 4, 5, 5, 4,  , 4, 3, 3, 2, 1, 7, 2, 4, 3, 4, 1, 5, 2, 4, 4, 3, 2, 290
E dorian (4#), 1, 1, 4, 4, 1, 3, 0, 2, 1, 1, 4, 4, 1, 6,  , 1, 3, 4, 1, 3, 6, 6, 3, 3, 1, 1, 4, 4, 1, 6, 3, 3, 1, 0, 2, 3, 2, 5, 1, 1, 2, 7, 2, 2, 2, 2, 5, 1, 3, 3, 3,  , 4, 4, 3, 2, 1, 2,  , 0, 3, 4, 0, 3, 2, 3, 4, 3, 2, 2, 0, 0, 2, 4, 1, 4, 5, 5, 2,  , 4, 5, 3, 1, 2, 5, 1, 4, 2, 3, 0, 4, 3, 5, 3, 4, 0, 247
